Period,Country,Immigration,Country-Unemployment,NL-Unemployment,Diff-Unemployment,Country-HICP-Monthly-Change,NL-HICP-Monthly-Change,Diff-HICP-Monthly-Change,Country-Industrial-Production,NL-Industrial-Production,Diff-Industrial-Production,Country-House-Price-Index,NL-House-Price-Index,Diff-House-Price-Index,Country-Job-Vacancy-Rate,NL-Job-Vacancy-Rate,Diff-Job-Vacancy-Rate,NL-Conjunctuurklok
199501,Bulgaria,14.0,,8.0,,,,,,,,,,,,,,
199502,Bulgaria,10.0,,8.1,,,,,,,,,,,,,,
199503,Bulgaria,14.0,,8.2,,,,,,,,,,,,,,
199504,Bulgaria,3.0,,8.3,,,,,,,,,,,,,,
199505,Bulgaria,3.0,,8.4,,,,,,,,,,,,,,
199506,Bulgaria,7.0,,8.4,,,,,,,,,,,,,,
199507,Bulgaria,7.0,,8.4,,,,,,,,,,,,,,
199508,Bulgaria,9.0,,8.4,,,,,,,,,,,,,,
199509,Bulgaria,8.0,,8.4,,,,,,,,,,,,,,
199510,Bulgaria,9.0,,8.4,,,,,,,,,,,,,,
199511,Bulgaria,11.0,,8.3,,,,,,,,,,,,,,
199512,Bulgaria,15.0,,8.3,,,,,,,,,,,,,,
199601,Bulgaria,14.0,,8.2,,,,,,,,,,,,,,
199602,Bulgaria,15.0,,8.1,,,0.5,,,,,,,,,,,
199603,Bulgaria,12.0,,8.0,,,1.2,,,,,,,,,,,
199604,Bulgaria,9.0,,7.9,,,0.3,,,,,,,,,,,
199605,Bulgaria,12.0,,7.8,,,-0.4,,,,,,,,,,,
199606,Bulgaria,9.0,,7.7,,,-0.5,,,,,,,,,,,
199607,Bulgaria,11.0,,7.6,,,-0.3,,,,,,,,,,,
199608,Bulgaria,8.0,,7.5,,,-0.2,,,,,,,,,,,
199609,Bulgaria,22.0,,7.4,,,1.1,,,,,,,,,,,
199610,Bulgaria,15.0,,7.3,,,0.3,,,,,,,,,,,
199611,Bulgaria,15.0,,7.2,,,-0.2,,,,,,,,,,,
199612,Bulgaria,22.0,,7.1,,,-0.1,,,,,,,,,,,
199701,Bulgaria,13.0,,7.0,,48.9,0.0,48.9,,,,,,,,,,
199702,Bulgaria,21.0,,6.9,,242.3,0.2,242.10000000000002,,,,,,,,,,
199703,Bulgaria,14.0,,6.8,,7.8,1.0,6.8,,,,,,,,,,
199704,Bulgaria,13.0,,6.7,,-0.4,0.1,-0.5,,,,,,,,,,
199705,Bulgaria,18.0,,6.6,,1.9,0.2,1.7,,,,,,,,,,
199706,Bulgaria,17.0,,6.5,,1.4,-0.6,2.0,,,,,,,,,,
199707,Bulgaria,16.0,,6.4,,2.5,0.1,2.4,,,,,,,,,,
199708,Bulgaria,17.0,,6.3,,5.5,0.4,5.1,,,,,,,,,,
199709,Bulgaria,34.0,,6.2,,3.8,1.1,2.6999999999999997,,,,,,,,,,
199710,Bulgaria,29.0,,6.1,,0.8,0.1,0.7000000000000001,,,,,,,,,,
199711,Bulgaria,20.0,,5.9,,1.0,0.0,1.0,,,,,,,,,,
199712,Bulgaria,17.0,,5.8,,0.2,-0.4,0.6000000000000001,,,,,,,,,,
199801,Bulgaria,31.0,,5.7,,2.1,-0.6,2.7,,,,,,,,,,
199802,Bulgaria,14.0,,5.6,,1.3,0.7,0.6000000000000001,,,,,,,,,,
199803,Bulgaria,18.0,,5.5,,0.1,1.1,-1.0,,,,,,,,,,
199804,Bulgaria,8.0,,5.4,,0.4,0.4,0.0,,,,,,,,,,
199805,Bulgaria,18.0,,5.3,,-1.7,-0.2,-1.5,,,,,,,,,,
199806,Bulgaria,16.0,,5.2,,-3.5,-0.5,-3.0,,,,,,,,,,
199807,Bulgaria,15.0,,5.1,,-0.7,-0.3,-0.39999999999999997,,,,,,,,,,
199808,Bulgaria,18.0,,5.0,,0.3,0.0,0.3,,,,,,,,,,
199809,Bulgaria,43.0,,4.9,,3.2,1.0,2.2,,,,,,,,,,
199810,Bulgaria,26.0,,4.8,,0.3,0.3,0.0,,,,,,,,,,
199811,Bulgaria,23.0,,4.7,,-0.5,0.0,-0.5,,,,,,,,,,
199812,Bulgaria,11.0,,4.6,,0.4,-0.4,0.8,,,,,,,,,,
199901,Bulgaria,29.0,,4.6,,2.3,0.0,2.3,,,,,,,,,,
199902,Bulgaria,22.0,,4.5,,-0.7,0.7,-1.4,,,,,,,,,,
199903,Bulgaria,18.0,,4.4,,-1.0,1.1,-2.1,,,,,,,,,,
199904,Bulgaria,24.0,,4.4,,-0.6,0.3,-0.8999999999999999,,,,,,,,,,
199905,Bulgaria,19.0,,4.3,,-0.9,0.0,-0.9,,,,,,,,,,
199906,Bulgaria,15.0,,4.3,,-0.9,-0.5,-0.4,,,,,,,,,,
199907,Bulgaria,18.0,,4.2,,3.4,-0.6,4.0,,,,,,,,,,
199908,Bulgaria,9.0,,4.2,,0.8,0.7,0.10000000000000009,,,,,,,,,,
199909,Bulgaria,37.0,,4.1,,1.5,0.5,1.0,,,,,,,,,,
199910,Bulgaria,41.0,,4.1,,1.2,0.1,1.0999999999999999,,,,,,,,,,
199911,Bulgaria,25.0,,4.0,,0.5,0.2,0.3,,,,,,,,,,
199912,Bulgaria,11.0,,4.0,,1.3,-0.5,1.8,,,,,,,,,,
200001,Bulgaria,27.0,14.3,3.9,10.4,2.4,-0.3,2.6999999999999997,57.9,90.4,-32.50000000000001,,,,,,,
200002,Bulgaria,22.0,14.7,3.9,10.799999999999999,1.1,0.6,0.5000000000000001,57.3,91.8,-34.5,,,,,,,
200003,Bulgaria,20.0,15.2,3.8,11.399999999999999,-0.3,1.1,-1.4000000000000001,58.3,92.0,-33.7,,,,,,,
200004,Bulgaria,15.0,15.7,3.8,11.899999999999999,-1.1,0.4,-1.5,55.5,92.8,-37.3,,,,,,,
200005,Bulgaria,31.0,16.0,3.7,12.3,0.1,0.3,-0.19999999999999998,55.8,93.1,-37.3,,,,,,,
200006,Bulgaria,27.0,16.3,3.7,12.600000000000001,0.2,0.0,0.2,56.1,92.9,-36.800000000000004,,,,,,,
200007,Bulgaria,25.0,16.8,3.6,13.200000000000001,0.6,-0.3,0.8999999999999999,55.5,95.8,-40.3,,,,,,,
200008,Bulgaria,30.0,17.2,3.6,13.6,3.0,0.4,2.6,56.9,91.0,-34.1,,,,,,,
200009,Bulgaria,26.0,17.5,3.5,14.0,2.3,0.9,1.4,57.8,89.4,-31.60000000000001,,,,,,,
200010,Bulgaria,42.0,17.7,3.4,14.299999999999999,1.2,0.4,0.7999999999999999,59.2,89.8,-30.599999999999994,,,,,,,
200011,Bulgaria,16.0,17.9,3.4,14.499999999999998,0.8,-0.1,0.9,57.8,91.2,-33.400000000000006,,,,,,,
200012,Bulgaria,21.0,18.1,3.3,14.8,0.4,-0.4,0.8,60.6,89.0,-28.4,,,,,,,
200101,Bulgaria,33.0,18.5,3.2,15.3,0.6,1.4,-0.7999999999999999,59.2,91.6,-32.39999999999999,,,,,,,0.99
200102,Bulgaria,20.0,18.8,3.2,15.600000000000001,0.3,0.9,-0.6000000000000001,60.5,90.5,-30.0,,,,,,,0.97
200103,Bulgaria,29.0,19.2,3.2,16.0,0.0,1.2,-1.2,57.9,91.7,-33.800000000000004,,,,,,,0.95
200104,Bulgaria,21.0,19.9,3.1,16.799999999999997,-0.2,0.8,-1.0,57.7,98.1,-40.39999999999999,,,,,,,0.94
200105,Bulgaria,25.0,20.1,3.1,17.0,0.0,0.3,-0.3,58.6,96.0,-37.4,,,,,,,0.89
200106,Bulgaria,20.0,20.1,3.1,17.0,-0.1,-0.4,0.30000000000000004,57.5,90.4,-32.900000000000006,,,,,,,0.85
200107,Bulgaria,32.0,20.0,3.1,16.9,-0.2,-0.1,-0.1,57.8,92.5,-34.7,,,,,,,0.8
200108,Bulgaria,39.0,19.9,3.1,16.799999999999997,0.3,0.3,0.0,58.3,93.8,-35.5,,,,,,,0.75
200109,Bulgaria,48.0,19.8,3.1,16.7,1.3,1.0,0.30000000000000004,58.2,93.9,-35.7,,,,,,,0.71
200110,Bulgaria,45.0,19.7,3.1,16.599999999999998,1.7,0.0,1.7,58.5,87.8,-29.299999999999997,,,,,,,0.66
200111,Bulgaria,23.0,19.9,3.1,16.799999999999997,0.2,-0.3,0.5,59.3,92.8,-33.5,,,,,,,0.62
200112,Bulgaria,16.0,19.8,3.2,16.6,0.6,-0.1,0.7,61.0,92.5,-31.5,,,,,,,0.58
200201,Bulgaria,44.0,19.4,3.2,16.2,2.7,1.1,1.6,59.1,91.4,-32.300000000000004,,,,,,,0.51
200202,Bulgaria,39.0,19.3,3.3,16.0,1.6,0.5,1.1,58.1,90.3,-32.199999999999996,,,,,,,0.47
200203,Bulgaria,40.0,18.9,3.4,15.499999999999998,0.8,1.0,-0.19999999999999996,57.6,91.4,-33.800000000000004,,,,,,,0.43
200204,Bulgaria,30.0,18.7,3.4,15.299999999999999,-0.1,0.6,-0.7,61.8,94.2,-32.400000000000006,,,,,,,0.34
200205,Bulgaria,25.0,18.5,3.5,15.0,-2.1,-0.1,-2.0,61.1,96.5,-35.4,,,,,,,0.3
200206,Bulgaria,31.0,18.3,3.6,14.700000000000001,-1.7,-0.3,-1.4,62.0,94.3,-32.3,,,,,,,0.24
200207,Bulgaria,28.0,18.3,3.7,14.600000000000001,0.1,-0.1,0.2,63.0,97.5,-34.5,,,,,,,0.13
200208,Bulgaria,32.0,18.3,3.8,14.5,-0.7,0.2,-0.8999999999999999,63.5,92.3,-28.799999999999997,,,,,,,0.08
200209,Bulgaria,83.0,18.1,3.9,14.200000000000001,0.8,1.0,-0.19999999999999996,62.9,97.2,-34.300000000000004,,,,,,,-0.01
200210,Bulgaria,56.0,17.8,4.0,13.8,1.0,-0.1,1.1,61.5,96.3,-34.8,,,,,,,-0.12
200211,Bulgaria,31.0,16.9,4.1,12.799999999999999,0.2,-0.4,0.6000000000000001,64.3,89.0,-24.700000000000003,,,,,,,-0.18
200212,Bulgaria,28.0,15.9,4.2,11.7,1.2,-0.2,1.4,63.1,92.6,-29.499999999999993,,,,,,,-0.27
200301,Bulgaria,30.0,15.6,5.3,10.3,0.6,0.6,0.0,67.5,95.5,-28.0,,,,,,,-0.39
200302,Bulgaria,40.0,14.9,5.4,9.5,0.1,0.7,-0.6,66.9,97.8,-30.89999999999999,,,,,,,-0.48
200303,Bulgaria,51.0,14.6,5.6,9.0,0.4,0.9,-0.5,69.5,91.6,-22.099999999999994,,,,,,,-0.62
200304,Bulgaria,28.0,14.3,5.7,8.600000000000001,0.3,0.1,0.19999999999999998,68.4,91.2,-22.799999999999997,,,,,,,-0.77
200305,Bulgaria,33.0,14.2,5.8,8.399999999999999,-0.6,0.0,-0.6,66.1,89.3,-23.200000000000003,,,,,,,-0.87
200306,Bulgaria,27.0,13.9,5.9,8.0,-2.2,-0.5,-1.7000000000000002,68.8,87.2,-18.400000000000006,,,,,,,-0.99
200307,Bulgaria,43.0,13.6,6.0,7.6,0.9,-0.1,1.0,69.9,89.6,-19.69999999999999,,,,,,,-1.09
200308,Bulgaria,51.0,13.3,6.1,7.200000000000001,0.8,0.3,0.5,70.4,90.5,-20.099999999999994,,,,,,,-1.11
200309,Bulgaria,77.0,13.0,6.2,6.8,0.9,0.8,0.09999999999999998,70.4,92.2,-21.799999999999997,,,,,,,-1.16
200310,Bulgaria,65.0,12.7,6.2,6.499999999999999,0.7,-0.2,0.8999999999999999,71.8,98.1,-26.299999999999997,,,,,,,-1.18
200311,Bulgaria,31.0,12.7,6.4,6.299999999999999,1.8,-0.3,2.1,72.8,91.7,-18.900000000000006,,,,,,,-1.16
200312,Bulgaria,28.0,12.7,6.5,6.199999999999999,1.8,-0.6,2.4,71.8,93.9,-22.10000000000001,,,,,,,-1.16
200401,Bulgaria,47.0,12.8,6.5,6.300000000000001,1.4,0.5,0.8999999999999999,74.3,93.5,-19.200000000000003,,,,,,,-1.13
200402,Bulgaria,22.0,12.8,6.6,6.200000000000001,0.3,0.6,-0.3,76.2,96.1,-19.89999999999999,,,,,,,-1.07
200403,Bulgaria,33.0,12.7,6.7,5.999999999999999,-0.1,0.8,-0.9,76.5,96.2,-19.700000000000003,,,,,,,-1.05
200404,Bulgaria,30.0,12.6,6.9,5.699999999999999,0.3,0.3,0.0,77.1,95.2,-18.10000000000001,,,,,,,-1.0
200405,Bulgaria,29.0,12.3,7.0,5.300000000000001,0.0,0.2,-0.2,78.3,96.5,-18.200000000000003,,,,,,,-0.95
200406,Bulgaria,38.0,12.0,6.9,5.1,-1.8,-0.7,-1.1,78.0,96.6,-18.599999999999994,,,,,,,-0.93
200407,Bulgaria,29.0,11.6,6.8,4.8,1.2,-0.4,1.6,78.2,94.9,-16.700000000000003,,,,,,,-0.89
200408,Bulgaria,44.0,11.5,6.7,4.8,-0.5,0.2,-0.7,78.4,99.9,-21.5,,,,,,,-0.87
200409,Bulgaria,79.0,11.5,6.7,4.8,0.9,0.8,0.09999999999999998,80.7,100.5,-19.799999999999997,,,,,,,-0.87
200410,Bulgaria,33.0,11.8,6.8,5.000000000000001,0.2,0.1,0.1,78.7,96.2,-17.5,,,,,,,-0.87
200411,Bulgaria,27.0,11.7,6.8,4.8999999999999995,0.6,-0.4,1.0,80.0,95.4,-15.400000000000006,,,,,,,-0.88
200412,Bulgaria,32.0,11.5,7.0,4.5,1.2,-0.8,2.0,80.5,97.9,-17.400000000000006,,,,,,,-0.9
200501,Bulgaria,40.0,11.2,7.0,4.199999999999999,0.6,0.5,0.09999999999999998,79.3,94.2,-14.900000000000006,76.01,104.59,-28.58,,,,-0.93
200502,Bulgaria,44.0,10.9,7.2,3.7,0.9,0.8,0.09999999999999998,79.6,97.4,-17.80000000000001,76.01,104.59,-28.58,,,,-0.94
200503,Bulgaria,26.0,10.6,7.1,3.5,0.5,0.9,-0.4,82.2,98.4,-16.200000000000003,76.01,104.59,-28.58,,,,-0.94
200504,Bulgaria,19.0,10.4,7.1,3.3000000000000007,1.2,0.1,1.0999999999999999,81.5,97.2,-15.700000000000003,79.26,105.68,-26.42,,,,-0.92
200505,Bulgaria,22.0,10.1,7.2,2.8999999999999995,-0.2,-0.1,-0.1,83.3,97.6,-14.299999999999997,79.26,105.68,-26.42,,,,-0.9
200506,Bulgaria,23.0,9.9,7.0,2.9000000000000004,-0.4,-0.3,-0.10000000000000003,83.9,99.9,-16.0,79.26,105.68,-26.42,,,,-0.86
200507,Bulgaria,16.0,9.7,7.0,2.6999999999999993,0.8,-0.3,1.1,85.0,97.2,-12.200000000000003,81.55,107.22,-25.67,,,,-0.8
200508,Bulgaria,41.0,9.7,6.9,2.799999999999999,0.7,0.4,0.29999999999999993,83.0,96.8,-13.799999999999997,81.55,107.22,-25.67,,,,-0.77
200509,Bulgaria,117.0,9.7,6.9,2.799999999999999,1.2,0.8,0.3999999999999999,84.5,93.6,-9.099999999999994,81.55,107.22,-25.67,,,,-0.73
200510,Bulgaria,38.0,9.9,6.9,3.0,0.8,0.0,0.8,87.6,94.4,-6.800000000000011,83.52,107.71,-24.189999999999998,,,,-0.65
200511,Bulgaria,31.0,9.8,6.8,3.000000000000001,0.5,-0.3,0.8,86.2,98.7,-12.5,83.52,107.71,-24.189999999999998,,,,-0.61
200512,Bulgaria,18.0,9.7,6.8,2.8999999999999995,0.7,-0.4,1.1,88.2,97.9,-9.700000000000003,83.52,107.71,-24.189999999999998,,,,-0.54
200601,Bulgaria,40.0,9.5,6.5,3.0,0.8,0.2,0.6000000000000001,86.1,98.1,-12.0,87.47,108.87,-21.400000000000006,,,,-0.42
200602,Bulgaria,46.0,9.2,6.5,2.6999999999999993,2.5,0.5,2.0,85.1,100.8,-15.700000000000003,87.47,108.87,-21.400000000000006,,,,-0.35
200603,Bulgaria,40.0,9.1,6.3,2.8,0.2,0.8,-0.6000000000000001,85.5,103.3,-17.799999999999997,87.47,108.87,-21.400000000000006,,,,-0.25
200604,Bulgaria,16.0,9.0,6.2,2.8,0.6,0.5,0.09999999999999998,87.8,101.3,-13.5,88.91,110.28,-21.370000000000005,,,,-0.12
200605,Bulgaria,36.0,9.1,6.2,2.8999999999999995,0.2,0.0,0.2,89.3,98.9,-9.600000000000009,88.91,110.28,-21.370000000000005,,,,-0.05
200606,Bulgaria,23.0,9.2,6.0,3.1999999999999993,-1.0,-0.3,-0.7,89.7,100.2,-10.5,88.91,110.28,-21.370000000000005,,,,0.04
200607,Bulgaria,12.0,9.3,6.0,3.3000000000000007,0.2,-0.3,0.5,88.5,96.8,-8.299999999999997,92.96,111.55,-18.590000000000003,,,,0.17
200608,Bulgaria,27.0,9.3,5.9,3.4000000000000004,0.0,0.5,-0.5,91.4,97.4,-6.0,92.96,111.55,-18.590000000000003,,,,0.22
200609,Bulgaria,143.0,9.0,5.9,3.0999999999999996,-0.4,0.5,-0.9,90.9,94.5,-3.5999999999999943,92.96,111.55,-18.590000000000003,,,,0.31
200610,Bulgaria,41.0,8.6,5.9,2.6999999999999993,0.7,-0.2,0.8999999999999999,90.4,95.4,-5.0,98.09,112.56,-14.469999999999999,,,,0.44
200611,Bulgaria,26.0,8.5,5.9,2.5999999999999996,1.1,0.0,1.1,90.8,99.8,-9.0,98.09,112.56,-14.469999999999999,,,,0.49
200612,Bulgaria,25.0,8.2,5.8,2.3999999999999995,0.9,-0.3,1.2,92.6,101.1,-8.5,98.09,112.56,-14.469999999999999,,,,0.59
200701,Bulgaria,624.0,7.9,5.7,2.2,1.4,-0.2,1.5999999999999999,91.2,100.0,-8.799999999999997,107.23,114.02,-6.789999999999992,,,,0.73
200702,Bulgaria,552.0,7.5,5.7,1.7999999999999998,0.5,0.7,-0.19999999999999996,96.7,100.8,-4.099999999999994,107.23,114.02,-6.789999999999992,,,,0.8
200703,Bulgaria,514.0,7.3,5.5,1.7999999999999998,0.0,1.3,-1.3,97.0,99.5,-2.5,107.23,114.02,-6.789999999999992,,,,0.91
200704,Bulgaria,402.0,7.1,5.3,1.7999999999999998,0.6,0.6,0.0,96.7,98.6,-1.8999999999999915,112.97,115.06,-2.0900000000000034,,,,1.05
200705,Bulgaria,353.0,7.0,5.3,1.7000000000000002,0.3,0.0,0.3,96.4,100.0,-3.5999999999999943,112.97,115.06,-2.0900000000000034,,,,1.12
200706,Bulgaria,359.0,6.9,5.2,1.7000000000000002,-0.2,-0.5,0.3,97.0,103.1,-6.099999999999994,112.97,115.06,-2.0900000000000034,,,,1.22
200707,Bulgaria,334.0,7.0,5.3,1.7000000000000002,1.7,-0.8,2.5,98.2,102.1,-3.8999999999999915,121.42,117.27,4.150000000000006,,,,1.31
200708,Bulgaria,294.0,6.9,5.2,1.7000000000000002,2.2,0.1,2.1,98.2,103.5,-5.299999999999997,121.42,117.27,4.150000000000006,,,,1.35
200709,Bulgaria,473.0,6.7,5.2,1.5,1.2,0.7,0.5,98.6,104.9,-6.300000000000011,121.42,117.27,4.150000000000006,,,,1.41
200710,Bulgaria,418.0,6.4,5.1,1.3000000000000007,0.3,0.2,0.09999999999999998,98.8,106.0,-7.200000000000003,132.06,118.4,13.659999999999997,,,,1.48
200711,Bulgaria,347.0,6.1,5.1,1.0,1.8,0.2,1.6,99.0,109.4,-10.400000000000006,132.06,118.4,13.659999999999997,,,,1.52
200712,Bulgaria,195.0,6.1,5.0,1.0999999999999996,1.0,-0.5,1.5,101.2,108.2,-7.0,132.06,118.4,13.659999999999997,,,,1.58
200801,Bulgaria,386.0,6.1,5.0,1.0999999999999996,1.5,0.0,1.5,98.2,103.3,-5.099999999999994,141.08,118.46,22.62000000000002,,3.0,,1.64
200802,Bulgaria,510.0,6.1,4.7,1.3999999999999995,1.0,0.8,0.19999999999999996,99.1,104.8,-5.700000000000003,141.08,118.46,22.62000000000002,,3.0,,1.66
200803,Bulgaria,451.0,5.9,4.7,1.2000000000000002,0.9,1.2,-0.29999999999999993,99.8,106.0,-6.200000000000003,141.08,118.46,22.62000000000002,,3.0,,1.68
200804,Bulgaria,411.0,5.9,4.8,1.1000000000000005,0.7,0.4,0.29999999999999993,101.6,111.6,-10.0,149.36,118.67,30.690000000000012,,3.0,,1.68
200805,Bulgaria,376.0,5.9,4.8,1.1000000000000005,0.9,0.4,0.5,103.1,102.3,0.7999999999999972,149.36,118.67,30.690000000000012,,3.0,,1.64
200806,Bulgaria,355.0,5.7,4.8,0.9000000000000004,0.4,-0.3,0.7,100.7,103.7,-3.0,149.36,118.67,30.690000000000012,,3.0,,1.6
200807,Bulgaria,360.0,5.6,4.7,0.8999999999999995,1.4,-0.1,1.5,100.1,103.8,-3.700000000000003,153.92,120.17,33.749999999999986,,3.0,,1.51
200808,Bulgaria,359.0,5.5,4.7,0.7999999999999998,-0.1,0.1,-0.2,97.3,102.3,-5.0,153.92,120.17,33.749999999999986,,3.0,,1.41
200809,Bulgaria,737.0,5.3,4.8,0.5,0.9,0.5,0.4,98.5,105.2,-6.700000000000003,153.92,120.17,33.749999999999986,,3.0,,1.28
200810,Bulgaria,474.0,5.1,4.7,0.39999999999999947,0.1,-0.2,0.30000000000000004,95.0,105.4,-10.400000000000006,147.53,117.64,29.89,,2.4,,1.1
200811,Bulgaria,432.0,5.0,4.7,0.2999999999999998,-0.4,-0.4,0.0,92.9,100.0,-7.099999999999994,147.53,117.64,29.89,,2.4,,0.95
200812,Bulgaria,350.0,5.3,4.8,0.5,-0.4,-0.8,0.4,90.7,96.1,-5.3999999999999915,147.53,117.64,29.89,,2.4,,0.75
200901,Bulgaria,357.0,6.9,4.8,2.1000000000000005,0.4,0.0,0.4,80.5,98.7,-18.200000000000003,130.77,116.48,14.290000000000006,,1.9,,0.49
200902,Bulgaria,373.0,7.0,4.9,2.0999999999999996,0.4,1.0,-0.6,83.7,94.9,-11.200000000000003,130.77,116.48,14.290000000000006,,1.9,,0.32
200903,Bulgaria,391.0,7.1,5.0,2.0999999999999996,-0.3,1.2,-1.5,80.5,93.0,-12.5,130.77,116.48,14.290000000000006,,1.9,,0.12
200904,Bulgaria,323.0,7.2,5.2,2.0,0.5,0.3,0.2,79.7,89.6,-9.899999999999991,118.17,113.12,5.049999999999997,,1.6,,-0.13
200905,Bulgaria,264.0,7.4,5.2,2.2,0.0,0.1,-0.1,80.2,94.4,-14.200000000000003,118.17,113.12,5.049999999999997,,1.6,,-0.25
200906,Bulgaria,312.0,7.7,5.3,2.4000000000000004,0.1,-0.4,0.5,79.7,95.4,-15.700000000000003,118.17,113.12,5.049999999999997,,1.6,,-0.35
200907,Bulgaria,297.0,8.1,5.5,2.5999999999999996,-0.2,-1.6,1.4000000000000001,79.6,97.4,-17.80000000000001,112.62,112.14,0.480000000000004,,1.6,,-0.49
200908,Bulgaria,350.0,8.4,5.6,2.8000000000000007,0.1,0.2,-0.1,80.5,96.5,-16.0,112.62,112.14,0.480000000000004,,1.6,,-0.5
200909,Bulgaria,661.0,8.6,5.7,2.8999999999999995,-0.2,0.5,-0.7,77.5,96.0,-18.5,112.62,112.14,0.480000000000004,,1.6,,-0.5
200910,Bulgaria,399.0,8.7,5.8,2.8999999999999995,0.2,0.3,-0.09999999999999998,80.6,97.9,-17.30000000000001,109.58,112.1,-2.519999999999996,,1.6,,-0.54
200911,Bulgaria,334.0,9.0,5.9,3.0999999999999996,0.2,-0.1,0.30000000000000004,81.2,97.5,-16.299999999999997,109.58,112.1,-2.519999999999996,,1.6,,-0.48
200912,Bulgaria,247.0,9.5,6.1,3.4000000000000004,0.3,-0.7,1.0,79.0,98.6,-19.599999999999994,109.58,112.1,-2.519999999999996,,1.6,,-0.45
201001,Bulgaria,341.0,10.2,6.2,3.999999999999999,0.6,-0.3,0.8999999999999999,79.6,102.9,-23.30000000000001,107.18,111.67,-4.489999999999995,,1.5,,-0.43
201002,Bulgaria,327.0,10.7,6.2,4.499999999999999,0.3,0.9,-0.6000000000000001,75.7,101.6,-25.89999999999999,107.18,111.67,-4.489999999999995,,1.5,,-0.36
201003,Bulgaria,365.0,10.8,6.2,4.6000000000000005,0.4,1.5,-1.1,80.5,103.2,-22.700000000000003,107.18,111.67,-4.489999999999995,,1.5,,-0.32
201004,Bulgaria,259.0,11.0,6.1,4.9,1.1,0.3,0.8,79.8,103.1,-23.299999999999997,106.52,111.54,-5.02000000000001,,1.5,,-0.25
201005,Bulgaria,205.0,11.0,6.1,4.9,0.0,-0.1,0.1,80.6,108.1,-27.5,106.52,111.54,-5.02000000000001,,1.5,,-0.18
201006,Bulgaria,242.0,11.1,6.2,4.8999999999999995,-0.4,-0.7,0.29999999999999993,83.2,101.6,-18.39999999999999,106.52,111.54,-5.02000000000001,,1.5,,-0.13
201007,Bulgaria,271.0,11.1,6.2,4.8999999999999995,0.5,-0.6,1.1,81.7,100.1,-18.39999999999999,105.38,111.68,-6.300000000000011,,1.6,,-0.03
201008,Bulgaria,365.0,11.3,6.1,5.200000000000001,0.2,0.1,0.1,83.5,102.6,-19.099999999999994,105.38,111.68,-6.300000000000011,,1.6,,0.04
201009,Bulgaria,674.0,11.7,6.0,5.699999999999999,0.2,0.8,-0.6000000000000001,84.6,101.3,-16.700000000000003,105.38,111.68,-6.300000000000011,,1.6,,0.1
201010,Bulgaria,426.0,12.1,6.0,6.1,0.2,0.2,0.0,84.5,104.0,-19.5,104.15,111.02,-6.86999999999999,,1.6,,0.21
201011,Bulgaria,435.0,12.5,5.9,6.6,0.5,-0.1,0.6,84.2,105.1,-20.89999999999999,104.15,111.02,-6.86999999999999,,1.6,,0.28
201012,Bulgaria,346.0,12.6,5.9,6.699999999999999,0.8,-0.3,1.1,83.2,105.5,-22.299999999999997,104.15,111.02,-6.86999999999999,,1.6,,0.35
201101,Bulgaria,342.0,12.7,5.8,6.8999999999999995,0.4,-0.2,0.6000000000000001,86.6,103.9,-17.30000000000001,102.03,111.19,-9.159999999999997,,1.7,,0.45
201102,Bulgaria,391.0,12.5,5.9,6.6,0.5,1.0,-0.5,88.4,104.9,-16.5,102.03,111.19,-9.159999999999997,,1.7,,0.5
201103,Bulgaria,416.0,12.3,5.7,6.6000000000000005,0.4,1.3,-0.9,87.2,104.3,-17.099999999999994,102.03,111.19,-9.159999999999997,,1.7,,0.55
201104,Bulgaria,318.0,12.2,5.8,6.3999999999999995,-0.1,0.6,-0.7,88.7,100.9,-12.200000000000003,100.23,109.59,-9.36,,1.7,,0.6
201105,Bulgaria,417.0,12.2,5.8,6.3999999999999995,0.1,0.1,0.0,87.4,102.2,-14.799999999999997,100.23,109.59,-9.36,,1.7,,0.59
201106,Bulgaria,315.0,12.1,5.7,6.3999999999999995,-0.3,-0.6,0.3,85.5,101.5,-16.0,100.23,109.59,-9.36,,1.7,,0.57
201107,Bulgaria,308.0,12.0,6.0,6.0,0.4,0.3,0.10000000000000003,87.8,104.1,-16.299999999999997,99.54,109.17,-9.629999999999995,,1.7,,0.55
201108,Bulgaria,522.0,12.1,6.0,6.1,-0.1,0.1,-0.2,85.1,104.4,-19.30000000000001,99.54,109.17,-9.629999999999995,,1.7,,0.48
201109,Bulgaria,755.0,12.1,6.2,5.8999999999999995,0.0,0.5,-0.5,86.6,102.3,-15.700000000000003,99.54,109.17,-9.629999999999995,,1.7,,0.4
201110,Bulgaria,562.0,12.2,6.4,5.799999999999999,0.3,0.1,0.19999999999999998,87.3,100.4,-13.100000000000009,98.1,107.15,-9.050000000000011,,1.5,,0.32
201111,Bulgaria,504.0,12.5,6.6,5.9,0.1,-0.4,0.5,85.7,100.7,-15.0,98.1,107.15,-9.050000000000011,,1.5,,0.24
201112,Bulgaria,464.0,12.9,6.5,6.4,0.3,-0.3,0.6,83.5,100.5,-17.0,98.1,107.15,-9.050000000000011,,1.5,,0.15
201201,Bulgaria,389.0,13.1,6.6,6.5,0.4,0.1,0.30000000000000004,83.5,100.9,-17.400000000000006,98.23,105.19,-6.959999999999994,,1.5,,0.08
