freq,indic_bt,nace_r2,s_adj,unit,geo,time,value
M,PRD,B-D,SCA,I21,BG,1997-10,
M,PRD,B-D,SCA,I21,BG,1997-11,
M,PRD,B-D,SCA,I21,BG,1997-12,
M,PRD,B-D,SCA,I21,BG,1998-01,
M,PRD,B-D,SCA,I21,BG,1998-02,
M,PRD,B-D,SCA,I21,BG,1998-03,
M,PRD,B-D,SCA,I21,BG,1998-04,
M,PRD,B-D,SCA,I21,BG,1998-05,
M,PRD,B-D,SCA,I21,BG,1998-06,
M,PRD,B-D,SCA,I21,BG,1998-07,
M,PRD,B-D,SCA,I21,BG,1998-08,
M,PRD,B-D,SCA,I21,BG,1998-09,
M,PRD,B-D,SCA,I21,BG,1998-10,
M,PRD,B-D,SCA,I21,BG,1998-11,
M,PRD,B-D,SCA,I21,BG,1998-12,
M,PRD,B-D,SCA,I21,BG,1999-01,
M,PRD,B-D,SCA,I21,BG,1999-02,
M,PRD,B-D,SCA,I21,BG,1999-03,
M,PRD,B-D,SCA,I21,BG,1999-04,
M,PRD,B-D,SCA,I21,BG,1999-05,
M,PRD,B-D,SCA,I21,BG,1999-06,
M,PRD,B-D,SCA,I21,BG,1999-07,
M,PRD,B-D,SCA,I21,BG,1999-08,
M,PRD,B-D,SCA,I21,BG,1999-09,
M,PRD,B-D,SCA,I21,BG,1999-10,
M,PRD,B-D,SCA,I21,BG,1999-11,
M,PRD,B-D,SCA,I21,BG,1999-12,
M,PRD,B-D,SCA,I21,BG,2000-01,57.9
M,PRD,B-D,SCA,I21,BG,2000-02,57.3
M,PRD,B-D,SCA,I21,BG,2000-03,58.3
M,PRD,B-D,SCA,I21,BG,2000-04,55.5
M,PRD,B-D,SCA,I21,BG,2000-05,55.8
M,PRD,B-D,SCA,I21,BG,2000-06,56.1
M,PRD,B-D,SCA,I21,BG,2000-07,55.5
M,PRD,B-D,SCA,I21,BG,2000-08,56.9
M,PRD,B-D,SCA,I21,BG,2000-09,57.8
M,PRD,B-D,SCA,I21,BG,2000-10,59.2
M,PRD,B-D,SCA,I21,BG,2000-11,57.8
M,PRD,B-D,SCA,I21,BG,2000-12,60.6
M,PRD,B-D,SCA,I21,BG,2001-01,59.2
M,PRD,B-D,SCA,I21,BG,2001-02,60.5
M,PRD,B-D,SCA,I21,BG,2001-03,57.9
M,PRD,B-D,SCA,I21,BG,2001-04,57.7
M,PRD,B-D,SCA,I21,BG,2001-05,58.6
M,PRD,B-D,SCA,I21,BG,2001-06,57.5
M,PRD,B-D,SCA,I21,BG,2001-07,57.8
M,PRD,B-D,SCA,I21,BG,2001-08,58.3
M,PRD,B-D,SCA,I21,BG,2001-09,58.2
M,PRD,B-D,SCA,I21,BG,2001-10,58.5
M,PRD,B-D,SCA,I21,BG,2001-11,59.3
M,PRD,B-D,SCA,I21,BG,2001-12,61.0
M,PRD,B-D,SCA,I21,BG,2002-01,59.1
M,PRD,B-D,SCA,I21,BG,2002-02,58.1
M,PRD,B-D,SCA,I21,BG,2002-03,57.6
M,PRD,B-D,SCA,I21,BG,2002-04,61.8
M,PRD,B-D,SCA,I21,BG,2002-05,61.1
M,PRD,B-D,SCA,I21,BG,2002-06,62.0
M,PRD,B-D,SCA,I21,BG,2002-07,63.0
M,PRD,B-D,SCA,I21,BG,2002-08,63.5
M,PRD,B-D,SCA,I21,BG,2002-09,62.9
M,PRD,B-D,SCA,I21,BG,2002-10,61.5
M,PRD,B-D,SCA,I21,BG,2002-11,64.3
M,PRD,B-D,SCA,I21,BG,2002-12,63.1
M,PRD,B-D,SCA,I21,BG,2003-01,67.5
M,PRD,B-D,SCA,I21,BG,2003-02,66.9
M,PRD,B-D,SCA,I21,BG,2003-03,69.5
M,PRD,B-D,SCA,I21,BG,2003-04,68.4
M,PRD,B-D,SCA,I21,BG,2003-05,66.1
M,PRD,B-D,SCA,I21,BG,2003-06,68.8
M,PRD,B-D,SCA,I21,BG,2003-07,69.9
M,PRD,B-D,SCA,I21,BG,2003-08,70.4
M,PRD,B-D,SCA,I21,BG,2003-09,70.4
M,PRD,B-D,SCA,I21,BG,2003-10,71.8
M,PRD,B-D,SCA,I21,BG,2003-11,72.8
M,PRD,B-D,SCA,I21,BG,2003-12,71.8
M,PRD,B-D,SCA,I21,BG,2004-01,74.3
M,PRD,B-D,SCA,I21,BG,2004-02,76.2
M,PRD,B-D,SCA,I21,BG,2004-03,76.5
M,PRD,B-D,SCA,I21,BG,2004-04,77.1
M,PRD,B-D,SCA,I21,BG,2004-05,78.3
M,PRD,B-D,SCA,I21,BG,2004-06,78.0
M,PRD,B-D,SCA,I21,BG,2004-07,78.2
M,PRD,B-D,SCA,I21,BG,2004-08,78.4
M,PRD,B-D,SCA,I21,BG,2004-09,80.7
M,PRD,B-D,SCA,I21,BG,2004-10,78.7
M,PRD,B-D,SCA,I21,BG,2004-11,80.0
M,PRD,B-D,SCA,I21,BG,2004-12,80.5
M,PRD,B-D,SCA,I21,BG,2005-01,79.3
M,PRD,B-D,SCA,I21,BG,2005-02,79.6
M,PRD,B-D,SCA,I21,BG,2005-03,82.2
M,PRD,B-D,SCA,I21,BG,2005-04,81.5
M,PRD,B-D,SCA,I21,BG,2005-05,83.3
M,PRD,B-D,SCA,I21,BG,2005-06,83.9
M,PRD,B-D,SCA,I21,BG,2005-07,85.0
M,PRD,B-D,SCA,I21,BG,2005-08,83.0
M,PRD,B-D,SCA,I21,BG,2005-09,84.5
M,PRD,B-D,SCA,I21,BG,2005-10,87.6
M,PRD,B-D,SCA,I21,BG,2005-11,86.2
M,PRD,B-D,SCA,I21,BG,2005-12,88.2
M,PRD,B-D,SCA,I21,BG,2006-01,86.1
M,PRD,B-D,SCA,I21,BG,2006-02,85.1
M,PRD,B-D,SCA,I21,BG,2006-03,85.5
M,PRD,B-D,SCA,I21,BG,2006-04,87.8
M,PRD,B-D,SCA,I21,BG,2006-05,89.3
M,PRD,B-D,SCA,I21,BG,2006-06,89.7
M,PRD,B-D,SCA,I21,BG,2006-07,88.5
M,PRD,B-D,SCA,I21,BG,2006-08,91.4
M,PRD,B-D,SCA,I21,BG,2006-09,90.9
M,PRD,B-D,SCA,I21,BG,2006-10,90.4
M,PRD,B-D,SCA,I21,BG,2006-11,90.8
M,PRD,B-D,SCA,I21,BG,2006-12,92.6
M,PRD,B-D,SCA,I21,BG,2007-01,91.2
M,PRD,B-D,SCA,I21,BG,2007-02,96.7
M,PRD,B-D,SCA,I21,BG,2007-03,97.0
M,PRD,B-D,SCA,I21,BG,2007-04,96.7
M,PRD,B-D,SCA,I21,BG,2007-05,96.4
M,PRD,B-D,SCA,I21,BG,2007-06,97.0
M,PRD,B-D,SCA,I21,BG,2007-07,98.2
M,PRD,B-D,SCA,I21,BG,2007-08,98.2
M,PRD,B-D,SCA,I21,BG,2007-09,98.6
M,PRD,B-D,SCA,I21,BG,2007-10,98.8
M,PRD,B-D,SCA,I21,BG,2007-11,99.0
M,PRD,B-D,SCA,I21,BG,2007-12,101.2
M,PRD,B-D,SCA,I21,BG,2008-01,98.2
M,PRD,B-D,SCA,I21,BG,2008-02,99.1
M,PRD,B-D,SCA,I21,BG,2008-03,99.8
M,PRD,B-D,SCA,I21,BG,2008-04,101.6
M,PRD,B-D,SCA,I21,BG,2008-05,103.1
M,PRD,B-D,SCA,I21,BG,2008-06,100.7
M,PRD,B-D,SCA,I21,BG,2008-07,100.1
M,PRD,B-D,SCA,I21,BG,2008-08,97.3
M,PRD,B-D,SCA,I21,BG,2008-09,98.5
M,PRD,B-D,SCA,I21,BG,2008-10,95.0
M,PRD,B-D,SCA,I21,BG,2008-11,92.9
M,PRD,B-D,SCA,I21,BG,2008-12,90.7
M,PRD,B-D,SCA,I21,BG,2009-01,80.5
M,PRD,B-D,SCA,I21,BG,2009-02,83.7
M,PRD,B-D,SCA,I21,BG,2009-03,80.5
M,PRD,B-D,SCA,I21,BG,2009-04,79.7
M,PRD,B-D,SCA,I21,BG,2009-05,80.2
M,PRD,B-D,SCA,I21,BG,2009-06,79.7
M,PRD,B-D,SCA,I21,BG,2009-07,79.6
M,PRD,B-D,SCA,I21,BG,2009-08,80.5
M,PRD,B-D,SCA,I21,BG,2009-09,77.5
M,PRD,B-D,SCA,I21,BG,2009-10,80.6
M,PRD,B-D,SCA,I21,BG,2009-11,81.2
M,PRD,B-D,SCA,I21,BG,2009-12,79.0
M,PRD,B-D,SCA,I21,BG,2010-01,79.6
M,PRD,B-D,SCA,I21,BG,2010-02,75.7
M,PRD,B-D,SCA,I21,BG,2010-03,80.5
M,PRD,B-D,SCA,I21,BG,2010-04,79.8
M,PRD,B-D,SCA,I21,BG,2010-05,80.6
M,PRD,B-D,SCA,I21,BG,2010-06,83.2
M,PRD,B-D,SCA,I21,BG,2010-07,81.7
M,PRD,B-D,SCA,I21,BG,2010-08,83.5
M,PRD,B-D,SCA,I21,BG,2010-09,84.6
M,PRD,B-D,SCA,I21,BG,2010-10,84.5
M,PRD,B-D,SCA,I21,BG,2010-11,84.2
M,PRD,B-D,SCA,I21,BG,2010-12,83.2
M,PRD,B-D,SCA,I21,BG,2011-01,86.6
M,PRD,B-D,SCA,I21,BG,2011-02,88.4
M,PRD,B-D,SCA,I21,BG,2011-03,87.2
M,PRD,B-D,SCA,I21,BG,2011-04,88.7
M,PRD,B-D,SCA,I21,BG,2011-05,87.4
M,PRD,B-D,SCA,I21,BG,2011-06,85.5
M,PRD,B-D,SCA,I21,BG,2011-07,87.8
M,PRD,B-D,SCA,I21,BG,2011-08,85.1
M,PRD,B-D,SCA,I21,BG,2011-09,86.6
M,PRD,B-D,SCA,I21,BG,2011-10,87.3
M,PRD,B-D,SCA,I21,BG,2011-11,85.7
M,PRD,B-D,SCA,I21,BG,2011-12,83.5
M,PRD,B-D,SCA,I21,BG,2012-01,83.5
M,PRD,B-D,SCA,I21,BG,2012-02,82.5
M,PRD,B-D,SCA,I21,BG,2012-03,86.0
M,PRD,B-D,SCA,I21,BG,2012-04,85.7
M,PRD,B-D,SCA,I21,BG,2012-05,87.9
M,PRD,B-D,SCA,I21,BG,2012-06,88.0
M,PRD,B-D,SCA,I21,BG,2012-07,87.0
M,PRD,B-D,SCA,I21,BG,2012-08,88.0
M,PRD,B-D,SCA,I21,BG,2012-09,85.7
M,PRD,B-D,SCA,I21,BG,2012-10,84.0
M,PRD,B-D,SCA,I21,BG,2012-11,85.3
M,PRD,B-D,SCA,I21,BG,2012-12,89.5
M,PRD,B-D,SCA,I21,BG,2013-01,88.3
M,PRD,B-D,SCA,I21,BG,2013-02,85.3
M,PRD,B-D,SCA,I21,BG,2013-03,83.9
M,PRD,B-D,SCA,I21,BG,2013-04,82.7
M,PRD,B-D,SCA,I21,BG,2013-05,83.0
M,PRD,B-D,SCA,I21,BG,2013-06,84.9
M,PRD,B-D,SCA,I21,BG,2013-07,86.3
M,PRD,B-D,SCA,I21,BG,2013-08,87.6
M,PRD,B-D,SCA,I21,BG,2013-09,87.5
M,PRD,B-D,SCA,I21,BG,2013-10,88.9
M,PRD,B-D,SCA,I21,BG,2013-11,88.8
M,PRD,B-D,SCA,I21,BG,2013-12,87.5
M,PRD,B-D,SCA,I21,BG,2014-01,89.4
M,PRD,B-D,SCA,I21,BG,2014-02,89.3
M,PRD,B-D,SCA,I21,BG,2014-03,87.1
M,PRD,B-D,SCA,I21,BG,2014-04,89.7
M,PRD,B-D,SCA,I21,BG,2014-05,86.8
M,PRD,B-D,SCA,I21,BG,2014-06,85.4
M,PRD,B-D,SCA,I21,BG,2014-07,86.8
M,PRD,B-D,SCA,I21,BG,2014-08,86.5
M,PRD,B-D,SCA,I21,BG,2014-09,88.1
M,PRD,B-D,SCA,I21,BG,2014-10,88.8
M,PRD,B-D,SCA,I21,BG,2014-11,89.2
M,PRD,B-D,SCA,I21,BG,2014-12,88.7
M,PRD,B-D,SCA,I21,BG,2015-01,90.6
M,PRD,B-D,SCA,I21,BG,2015-02,90.6
M,PRD,B-D,SCA,I21,BG,2015-03,89.2
M,PRD,B-D,SCA,I21,BG,2015-04,91.0
M,PRD,B-D,SCA,I21,BG,2015-05,91.6
M,PRD,B-D,SCA,I21,BG,2015-06,89.9
M,PRD,B-D,SCA,I21,BG,2015-07,89.9
M,PRD,B-D,SCA,I21,BG,2015-08,90.3
M,PRD,B-D,SCA,I21,BG,2015-09,89.0
M,PRD,B-D,SCA,I21,BG,2015-10,90.4
M,PRD,B-D,SCA,I21,BG,2015-11,91.0
M,PRD,B-D,SCA,I21,BG,2015-12,90.4
M,PRD,B-D,SCA,I21,BG,2016-01,92.3
M,PRD,B-D,SCA,I21,BG,2016-02,90.9
M,PRD,B-D,SCA,I21,BG,2016-03,90.8
M,PRD,B-D,SCA,I21,BG,2016-04,92.1
M,PRD,B-D,SCA,I21,BG,2016-05,89.6
M,PRD,B-D,SCA,I21,BG,2016-06,93.1
M,PRD,B-D,SCA,I21,BG,2016-07,92.7
M,PRD,B-D,SCA,I21,BG,2016-08,92.4
M,PRD,B-D,SCA,I21,BG,2016-09,93.8
M,PRD,B-D,SCA,I21,BG,2016-10,93.3
M,PRD,B-D,SCA,I21,BG,2016-11,94.3
M,PRD,B-D,SCA,I21,BG,2016-12,95.9
M,PRD,B-D,SCA,I21,BG,2017-01,92.8
M,PRD,B-D,SCA,I21,BG,2017-02,96.3
M,PRD,B-D,SCA,I21,BG,2017-03,96.2
M,PRD,B-D,SCA,I21,BG,2017-04,96.0
M,PRD,B-D,SCA,I21,BG,2017-05,97.8
M,PRD,B-D,SCA,I21,BG,2017-06,95.9
M,PRD,B-D,SCA,I21,BG,2017-07,96.9
M,PRD,B-D,SCA,I21,BG,2017-08,96.3
M,PRD,B-D,SCA,I21,BG,2017-09,97.1
M,PRD,B-D,SCA,I21,BG,2017-10,95.8
M,PRD,B-D,SCA,I21,BG,2017-11,96.3
M,PRD,B-D,SCA,I21,BG,2017-12,99.0
M,PRD,B-D,SCA,I21,BG,2018-01,96.7
M,PRD,B-D,SCA,I21,BG,2018-02,94.4
M,PRD,B-D,SCA,I21,BG,2018-03,97.0
M,PRD,B-D,SCA,I21,BG,2018-04,94.8
M,PRD,B-D,SCA,I21,BG,2018-05,97.6
M,PRD,B-D,SCA,I21,BG,2018-06,99.2
M,PRD,B-D,SCA,I21,BG,2018-07,97.2
M,PRD,B-D,SCA,I21,BG,2018-08,97.3
M,PRD,B-D,SCA,I21,BG,2018-09,96.4
M,PRD,B-D,SCA,I21,BG,2018-10,96.0
M,PRD,B-D,SCA,I21,BG,2018-11,97.6
M,PRD,B-D,SCA,I21,BG,2018-12,96.1
M,PRD,B-D,SCA,I21,BG,2019-01,97.7
M,PRD,B-D,SCA,I21,BG,2019-02,100.0
M,PRD,B-D,SCA,I21,BG,2019-03,99.2
M,PRD,B-D,SCA,I21,BG,2019-04,96.8
M,PRD,B-D,SCA,I21,BG,2019-05,98.5
M,PRD,B-D,SCA,I21,BG,2019-06,96.0
M,PRD,B-D,SCA,I21,BG,2019-07,96.2
M,PRD,B-D,SCA,I21,BG,2019-08,96.2
M,PRD,B-D,SCA,I21,BG,2019-09,96.2
M,PRD,B-D,SCA,I21,BG,2019-10,97.2
M,PRD,B-D,SCA,I21,BG,2019-11,97.5
M,PRD,B-D,SCA,I21,BG,2019-12,95.1
M,PRD,B-D,SCA,I21,BG,2020-01,96.9
M,PRD,B-D,SCA,I21,BG,2020-02,97.8
M,PRD,B-D,SCA,I21,BG,2020-03,91.7
M,PRD,B-D,SCA,I21,BG,2020-04,80.8
M,PRD,B-D,SCA,I21,BG,2020-05,83.2
M,PRD,B-D,SCA,I21,BG,2020-06,88.4
M,PRD,B-D,SCA,I21,BG,2020-07,90.4
M,PRD,B-D,SCA,I21,BG,2020-08,90.6
M,PRD,B-D,SCA,I21,BG,2020-09,93.4
M,PRD,B-D,SCA,I21,BG,2020-10,94.6
M,PRD,B-D,SCA,I21,BG,2020-11,93.3
M,PRD,B-D,SCA,I21,BG,2020-12,92.4
M,PRD,B-D,SCA,I21,BG,2021-01,94.4
M,PRD,B-D,SCA,I21,BG,2021-02,95.3
M,PRD,B-D,SCA,I21,BG,2021-03,98.0
M,PRD,B-D,SCA,I21,BG,2021-04,98.8
M,PRD,B-D,SCA,I21,BG,2021-05,97.7
M,PRD,B-D,SCA,I21,BG,2021-06,98.3
M,PRD,B-D,SCA,I21,BG,2021-07,99.2
M,PRD,B-D,SCA,I21,BG,2021-08,100.4
M,PRD,B-D,SCA,I21,BG,2021-09,103.2
M,PRD,B-D,SCA,I21,BG,2021-10,104.5
M,PRD,B-D,SCA,I21,BG,2021-11,106.8
M,PRD,B-D,SCA,I21,BG,2021-12,106.8
M,PRD,B-D,SCA,I21,BG,2022-01,110.9
M,PRD,B-D,SCA,I21,BG,2022-02,109.9
M,PRD,B-D,SCA,I21,BG,2022-03,116.4
M,PRD,B-D,SCA,I21,BG,2022-04,115.1
M,PRD,B-D,SCA,I21,BG,2022-05,116.2
M,PRD,B-D,SCA,I21,BG,2022-06,114.7
M,PRD,B-D,SCA,I21,BG,2022-07,115.8
M,PRD,B-D,SCA,I21,BG,2022-08,115.2
M,PRD,B-D,SCA,I21,BG,2022-09,113.4
M,PRD,B-D,SCA,I21,BG,2022-10,109.6
M,PRD,B-D,SCA,I21,BG,2022-11,111.8
M,PRD,B-D,SCA,I21,BG,2022-12,109.7
M,PRD,B-D,SCA,I21,BG,2023-01,108.9
M,PRD,B-D,SCA,I21,BG,2023-02,107.9
M,PRD,B-D,SCA,I21,BG,2023-03,106.4
M,PRD,B-D,SCA,I21,BG,2023-04,102.4
M,PRD,B-D,SCA,I21,BG,2023-05,104.2
M,PRD,B-D,SCA,I21,BG,2023-06,104.2
M,PRD,B-D,SCA,I21,BG,2023-07,102.3
M,PRD,B-D,SCA,I21,BG,2023-08,103.7
M,PRD,B-D,SCA,I21,BG,2023-09,101.5
M,PRD,B-D,SCA,I21,BG,2023-10,103.4
M,PRD,B-D,SCA,I21,BG,2023-11,98.8
M,PRD,B-D,SCA,I21,BG,2023-12,102.9
M,PRD,B-D,SCA,I21,BG,2024-01,99.1
M,PRD,B-D,SCA,I21,BG,2024-02,99.5
M,PRD,B-D,SCA,I21,BG,2024-03,98.5
M,PRD,B-D,SCA,I21,BG,2024-04,101.6
M,PRD,B-D,SCA,I21,BG,2024-05,99.1
M,PRD,B-D,SCA,I21,BG,2024-06,99.2
M,PRD,B-D,SCA,I21,BG,2024-07,99.8
M,PRD,B-D,SCA,I21,BG,2024-08,100.7
M,PRD,B-D,SCA,I21,BG,2024-09,102.0
M,PRD,B-D,SCA,I21,BG,2024-10,101.1
M,PRD,B-D,SCA,I21,BG,2024-11,100.8
M,PRD,B-D,SCA,I21,BG,2024-12,98.6
M,PRD,B-D,SCA,I21,BG,2025-01,96.5
M,PRD,B-D,SCA,I21,BG,2025-02,96.0
M,PRD,B-D,SCA,I21,BG,2025-03,91.2
M,PRD,B-D,SCA,I21,BG,2025-04,92.7
M,PRD,B-D,SCA,I21,BG,2025-05,93.4
M,PRD,B-D,SCA,I21,BG,2025-06,91.6
M,PRD,B-D,SCA,I21,BG,2025-07,91.6
M,PRD,B-D,SCA,I21,BG,2025-08,91.9
M,PRD,B-D,SCA,I21,BG,2025-09,94.5
M,PRD,B-D,SCA,I21,BG,2025-10,92.3
M,PRD,B-D,SCA,I21,BG,2025-11,91.0
M,PRD,B-D,SCA,I21,BG,2025-12,90.9
M,PRD,B-D,SCA,I21,BG,2026-01,87.6
M,PRD,B-D,SCA,I21,BG,2026-02,89.0
M,PRD,B-D,SCA,I21,BG,2026-03,93.7
M,PRD,B-D,SCA,I21,BG,2026-04,89.4
M,PRD,B-D,SCA,I21,BG,2026-05,88.9
M,PRD,B-D,SCA,I21,BG,2026-06,89.3
M,PRD,B-D,SCA,I21,BG,2026-07,
M,PRD,B-D,SCA,I21,NL,1953-01,
M,PRD,B-D,SCA,I21,NL,1953-02,
M,PRD,B-D,SCA,I21,NL,1953-03,
M,PRD,B-D,SCA,I21,NL,1953-04,
M,PRD,B-D,SCA,I21,NL,1953-05,
M,PRD,B-D,SCA,I21,NL,1953-06,
M,PRD,B-D,SCA,I21,NL,1953-07,
M,PRD,B-D,SCA,I21,NL,1953-08,
M,PRD,B-D,SCA,I21,NL,1953-09,
M,PRD,B-D,SCA,I21,NL,1953-10,
M,PRD,B-D,SCA,I21,NL,1953-11,
M,PRD,B-D,SCA,I21,NL,1953-12,
M,PRD,B-D,SCA,I21,NL,1954-01,
M,PRD,B-D,SCA,I21,NL,1954-02,
M,PRD,B-D,SCA,I21,NL,1954-03,
M,PRD,B-D,SCA,I21,NL,1954-04,
M,PRD,B-D,SCA,I21,NL,1954-05,
M,PRD,B-D,SCA,I21,NL,1954-06,
M,PRD,B-D,SCA,I21,NL,1954-07,
M,PRD,B-D,SCA,I21,NL,1954-08,
M,PRD,B-D,SCA,I21,NL,1954-09,
M,PRD,B-D,SCA,I21,NL,1954-10,
M,PRD,B-D,SCA,I21,NL,1954-11,
M,PRD,B-D,SCA,I21,NL,1954-12,
M,PRD,B-D,SCA,I21,NL,1955-01,
M,PRD,B-D,SCA,I21,NL,1955-02,
M,PRD,B-D,SCA,I21,NL,1955-03,
M,PRD,B-D,SCA,I21,NL,1955-04,
M,PRD,B-D,SCA,I21,NL,1955-05,
M,PRD,B-D,SCA,I21,NL,1955-06,
M,PRD,B-D,SCA,I21,NL,1955-07,
M,PRD,B-D,SCA,I21,NL,1955-08,
M,PRD,B-D,SCA,I21,NL,1955-09,
M,PRD,B-D,SCA,I21,NL,1955-10,
M,PRD,B-D,SCA,I21,NL,1955-11,
M,PRD,B-D,SCA,I21,NL,1955-12,
M,PRD,B-D,SCA,I21,NL,1956-01,
M,PRD,B-D,SCA,I21,NL,1956-02,
M,PRD,B-D,SCA,I21,NL,1956-03,
M,PRD,B-D,SCA,I21,NL,1956-04,
M,PRD,B-D,SCA,I21,NL,1956-05,
M,PRD,B-D,SCA,I21,NL,1956-06,
M,PRD,B-D,SCA,I21,NL,1956-07,
M,PRD,B-D,SCA,I21,NL,1956-08,
M,PRD,B-D,SCA,I21,NL,1956-09,
M,PRD,B-D,SCA,I21,NL,1956-10,
M,PRD,B-D,SCA,I21,NL,1956-11,
M,PRD,B-D,SCA,I21,NL,1956-12,
M,PRD,B-D,SCA,I21,NL,1957-01,
M,PRD,B-D,SCA,I21,NL,1957-02,
M,PRD,B-D,SCA,I21,NL,1957-03,
M,PRD,B-D,SCA,I21,NL,1957-04,
M,PRD,B-D,SCA,I21,NL,1957-05,
M,PRD,B-D,SCA,I21,NL,1957-06,
M,PRD,B-D,SCA,I21,NL,1957-07,
M,PRD,B-D,SCA,I21,NL,1957-08,
M,PRD,B-D,SCA,I21,NL,1957-09,
M,PRD,B-D,SCA,I21,NL,1957-10,
M,PRD,B-D,SCA,I21,NL,1957-11,
M,PRD,B-D,SCA,I21,NL,1957-12,
M,PRD,B-D,SCA,I21,NL,1958-01,
M,PRD,B-D,SCA,I21,NL,1958-02,
M,PRD,B-D,SCA,I21,NL,1958-03,
M,PRD,B-D,SCA,I21,NL,1958-04,
M,PRD,B-D,SCA,I21,NL,1958-05,
M,PRD,B-D,SCA,I21,NL,1958-06,
M,PRD,B-D,SCA,I21,NL,1958-07,
M,PRD,B-D,SCA,I21,NL,1958-08,
M,PRD,B-D,SCA,I21,NL,1958-09,
M,PRD,B-D,SCA,I21,NL,1958-10,
M,PRD,B-D,SCA,I21,NL,1958-11,
M,PRD,B-D,SCA,I21,NL,1958-12,
M,PRD,B-D,SCA,I21,NL,1959-01,
M,PRD,B-D,SCA,I21,NL,1959-02,
M,PRD,B-D,SCA,I21,NL,1959-03,
M,PRD,B-D,SCA,I21,NL,1959-04,
M,PRD,B-D,SCA,I21,NL,1959-05,
M,PRD,B-D,SCA,I21,NL,1959-06,
M,PRD,B-D,SCA,I21,NL,1959-07,
M,PRD,B-D,SCA,I21,NL,1959-08,
M,PRD,B-D,SCA,I21,NL,1959-09,
M,PRD,B-D,SCA,I21,NL,1959-10,
M,PRD,B-D,SCA,I21,NL,1959-11,
M,PRD,B-D,SCA,I21,NL,1959-12,
M,PRD,B-D,SCA,I21,NL,1960-01,
M,PRD,B-D,SCA,I21,NL,1960-02,
M,PRD,B-D,SCA,I21,NL,1960-03,
M,PRD,B-D,SCA,I21,NL,1960-04,
M,PRD,B-D,SCA,I21,NL,1960-05,
M,PRD,B-D,SCA,I21,NL,1960-06,
M,PRD,B-D,SCA,I21,NL,1960-07,
M,PRD,B-D,SCA,I21,NL,1960-08,
M,PRD,B-D,SCA,I21,NL,1960-09,
M,PRD,B-D,SCA,I21,NL,1960-10,
M,PRD,B-D,SCA,I21,NL,1960-11,
M,PRD,B-D,SCA,I21,NL,1960-12,
M,PRD,B-D,SCA,I21,NL,1961-01,
M,PRD,B-D,SCA,I21,NL,1961-02,
M,PRD,B-D,SCA,I21,NL,1961-03,
M,PRD,B-D,SCA,I21,NL,1961-04,
M,PRD,B-D,SCA,I21,NL,1961-05,
M,PRD,B-D,SCA,I21,NL,1961-06,
M,PRD,B-D,SCA,I21,NL,1961-07,
M,PRD,B-D,SCA,I21,NL,1961-08,
M,PRD,B-D,SCA,I21,NL,1961-09,
M,PRD,B-D,SCA,I21,NL,1961-10,
M,PRD,B-D,SCA,I21,NL,1961-11,
M,PRD,B-D,SCA,I21,NL,1961-12,
M,PRD,B-D,SCA,I21,NL,1962-01,
M,PRD,B-D,SCA,I21,NL,1962-02,
M,PRD,B-D,SCA,I21,NL,1962-03,
M,PRD,B-D,SCA,I21,NL,1962-04,
M,PRD,B-D,SCA,I21,NL,1962-05,
M,PRD,B-D,SCA,I21,NL,1962-06,
M,PRD,B-D,SCA,I21,NL,1962-07,
M,PRD,B-D,SCA,I21,NL,1962-08,
M,PRD,B-D,SCA,I21,NL,1962-09,
M,PRD,B-D,SCA,I21,NL,1962-10,
M,PRD,B-D,SCA,I21,NL,1962-11,
M,PRD,B-D,SCA,I21,NL,1962-12,
M,PRD,B-D,SCA,I21,NL,1963-01,
M,PRD,B-D,SCA,I21,NL,1963-02,
M,PRD,B-D,SCA,I21,NL,1963-03,
M,PRD,B-D,SCA,I21,NL,1963-04,
M,PRD,B-D,SCA,I21,NL,1963-05,
M,PRD,B-D,SCA,I21,NL,1963-06,
M,PRD,B-D,SCA,I21,NL,1963-07,
M,PRD,B-D,SCA,I21,NL,1963-08,
M,PRD,B-D,SCA,I21,NL,1963-09,
M,PRD,B-D,SCA,I21,NL,1963-10,
M,PRD,B-D,SCA,I21,NL,1963-11,
M,PRD,B-D,SCA,I21,NL,1963-12,
M,PRD,B-D,SCA,I21,NL,1964-01,
M,PRD,B-D,SCA,I21,NL,1964-02,
M,PRD,B-D,SCA,I21,NL,1964-03,
M,PRD,B-D,SCA,I21,NL,1964-04,
M,PRD,B-D,SCA,I21,NL,1964-05,
M,PRD,B-D,SCA,I21,NL,1964-06,
M,PRD,B-D,SCA,I21,NL,1964-07,
M,PRD,B-D,SCA,I21,NL,1964-08,
M,PRD,B-D,SCA,I21,NL,1964-09,
M,PRD,B-D,SCA,I21,NL,1964-10,
M,PRD,B-D,SCA,I21,NL,1964-11,
M,PRD,B-D,SCA,I21,NL,1964-12,
M,PRD,B-D,SCA,I21,NL,1965-01,
M,PRD,B-D,SCA,I21,NL,1965-02,
M,PRD,B-D,SCA,I21,NL,1965-03,
M,PRD,B-D,SCA,I21,NL,1965-04,
M,PRD,B-D,SCA,I21,NL,1965-05,
M,PRD,B-D,SCA,I21,NL,1965-06,
M,PRD,B-D,SCA,I21,NL,1965-07,
M,PRD,B-D,SCA,I21,NL,1965-08,
M,PRD,B-D,SCA,I21,NL,1965-09,
M,PRD,B-D,SCA,I21,NL,1965-10,
